"gene_symbol","0","1","10","11","12","13","14","15","16","17","2","3","4","5","6","7","8","9"
"LILRA4",0.000442065609300301,0.00979996623208789,0.00102732850781811,0,0,0,0,0.00458841314206019,0,1.13247323095236,0,0,0.000672958373958548,0.000626089245804321,0.00704642235346854,0.00200925298612153,0,0
"TPSAB1",0.00593075393023446,0.00607986416913247,0.0183499013019684,4.22514570592012,0.00785232097758371,0.012446438151093,0.0174505406056501,0,0.019845957566073,0.0174543396026783,0.00983879616751065,0.00436294432227886,0.00800414657018228,0.0081778291604391,0.00896832927398184,0.00492718518166298,0.0087417899030362,0.00155436695896612
"TPSB2",0.0141225209259246,0.0061049443554868,0.0164503012316199,4.6850043382787,0.0216380322649718,0.0301271869290247,0.035302198101132,0.014423889053399,0.0137180436544828,0,0.012928079504501,0.0121851401070967,0.0162505082413896,0.012597611605433,0.0157394189708124,0.0179206846697311,0.0147784202959402,0.02195863557336
"CPA3",0.00102840555480477,0.00217904933274104,0.0112908425948109,3.4306226500584,0.00745350854534863,0.00233616357850886,0,0,0,0,0.00287811300431539,0.00294505381120487,0.00399356295055048,0.00556486842785854,0.00865081580617078,0.00229681420006177,0.00463453625375171,0.00368322080478956
"KIT",0.00621961367324622,0,0.00874532041093186,1.8398832265574,0.00261851132092289,0.071082583748759,0.000754754049608183,0.0106237109991115,0,0,0.0244960839411882,0.00664858790990775,0.0104087064119158,0.000195604159412231,0.00159189113856478,0.0034759178030384,0.00284471736614357,0.003814078802144
"MS4A2",0.00129764179950349,0.000664416388874478,0.00466437334110154,2.06712411385151,0.0100377894682345,0.0028618246882687,0,0,0,0,0.00111458788671102,0,0.00168120962744477,0.00262162383185497,0.00213092778781994,0,0.00344585435004246,0
"EPCAM",0.0329943365166868,0.0278364423493777,0.0258370778296375,0.0232743360852507,0.0462310154539927,0.0520734476630066,1.97700221586343,0.0611631878587786,0.0344110731964248,0.060045235756312,0.0289029899898787,0.0297169646817426,1.73470311690017,0.0313597346818185,0.0380528401354163,0.0359481144931116,0.0568120914162552,0.0406441377708563
"KRT8",0.0635054101309661,0.068105379253392,0.0517469938357378,0.0449388320933688,0.241342410065066,0.173136267720724,2.50586264287483,0.0485239922392206,0.119311896754453,0.135146394630381,0.0673560574604239,0.0701434756576695,2.50368987976877,0.0546874947120624,0.0900990526993084,0.0584623063931043,0.105697495617752,0.21534554912612
"KRT18",0.0976973767102437,0.0794816326155431,0.0747947719890508,0.04991181222222,0.364912774039924,0.29505950801637,2.07748337612856,0.0763465865610028,0.067703761520488,0.0196367551605127,0.108328540754029,0.0705263218306768,2.64015662373792,0.0735183308635687,0.0868207589609809,0.0582599991286783,0.139547079536827,0.205472541348307
"KRT19",0.0320161580352073,0.0345795663035714,0.0283162750235757,0.276244388698193,0.0455746369709697,0.0578271525132044,1.79365867632416,0.0372876701602995,0.0329453751799871,0.0263982046263601,0.0382849079815746,0.0394738143008726,1.83356689840625,0.0260404826570841,0.0453904456271761,0.030181221997549,0.0478335791533283,0.0371882187589841
