"gene_id","cell_type","logFC_mt25","FDR_mt25","significant_mt25","logFC_mt20","FDR_mt20","significant_mt20"
"ENSG00000002834","Mast_cells",0.68377267216196,0.708602702172176,FALSE,0.798478225922843,0.660461561061088,FALSE
"ENSG00000002834","Monocytes",0.347042567033132,0.929539011175446,FALSE,0.354007056751,0.924994419135359,FALSE
"ENSG00000002834","Pericytes",0.145612737315716,0.996670563838034,FALSE,0.153100902097511,0.997861040884521,FALSE
"ENSG00000002834","Plasma_cells",0.184180763183037,0.999095059856237,FALSE,0.22819244960054,0.999687993938603,FALSE
"ENSG00000002834","T_cells",0.0583126156921143,0.98343461176161,FALSE,0.0669900435961659,0.98167290685146,FALSE
"ENSG00000002919","B_cells",-0.428877212714971,0.935592648269505,FALSE,-0.423739063001719,0.926844832995988,FALSE
"ENSG00000002919","Epithelial",0.281329083802887,0.999885721283904,FALSE,0.287342021171326,0.999961302946579,FALSE
"ENSG00000002919","Macrophages",0.285481346935407,0.998845877114298,FALSE,0.339837438322526,0.999178301045505,FALSE
"ENSG00000002919","T_cells",0.155744388366965,0.953289594688227,FALSE,0.218322643579209,0.940471387687995,FALSE
"ENSG00000002933","Epithelial",-0.718744696841867,0.999885721283904,FALSE,-0.757063404750768,0.999961302946579,FALSE
"ENSG00000002933","Macrophages",-0.229112237107004,0.998845877114298,FALSE,-0.189008817192664,0.999178301045505,FALSE
"ENSG00000002933","Mast_cells",-1.58019169794255,0.411073882372854,FALSE,-1.57636430909546,0.396005215040793,FALSE
"ENSG00000002933","Monocytes",-0.463952643004684,0.932634040110203,FALSE,-0.471779887749365,0.927442653405432,FALSE
"ENSG00000002933","Pericytes",-0.783854322615038,0.996670563838034,FALSE,-0.818133846878567,0.997861040884521,FALSE
"ENSG00000002933","T_cells",-0.333526799756057,0.926156417800557,FALSE,-0.393917435313256,0.92002485076406,FALSE
"ENSG00000003056","B_cells",0.40148481886073,0.926970182413002,FALSE,0.397978032208219,0.924925109414933,FALSE
"ENSG00000003056","Endothelial",0.601421284892988,0.998348054428417,FALSE,0.582134345471427,0.998456677726992,FALSE
"ENSG00000003056","Epithelial",0.325961963867195,0.999885721283904,FALSE,0.220571955147835,0.999961302946579,FALSE
